drug_name,CanonicalSMILES,DepMap_ID,Cell line name,Cosmic sample Id,TCGA classification,Tissue,Tissue sub-type,IC50,predicted ln(IC50),Top10 genes,Top10 pathways
Docetaxel,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O,ACH-000137,8-MG-BA,687562,GBM,nervous_system,glioma,,-5.8424926,"CHRM5, PLA2G2D, TNN, DHH, PLCG2, IL2RB, TGFB3, VCAM1, PIK3R1, SELL","hsa04151, hsa04014"
Docetaxel,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O,ACH-000138,CFPAC-1,906821,PAAD,pancreas,pancreas,,-4.360273,"TNFSF11, SELP, AGTR1, CNGA1, LDHAL6B, CXCL6, RASA1, LDHC, CACNG6, LCK",
Docetaxel,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O,ACH-000139,PANC-03-27,925346,PAAD,pancreas,pancreas,,-4.1400065,"FGF19, WNT7A, CXCL11, LTB, ADRB2, CXCL10, GRPR, CSF2, CNGA1, CCL21",
Docetaxel,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O,ACH-000142,CAL-29,1290730,BLCA,urogenital_system,bladder,,-5.230655,"CALML3, HCAR2, HCAR3, CLDN8, PPP1CA, CASQ1, ATP1A4, KRT13, WNT4, BMP2",
Docetaxel,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O,ACH-000144,RERF-GC-1B,1240209,STAD,digestive_system,stomach,,-4.6451764,"COMP, HTR1E, P2RX2, ACSBG1, SLC27A6, ENO4, WNT6, ATP1A4, IL9, PPP1CC",
Docetaxel,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O,ACH-000145,SK-LMS-1,909720,UNCLASSIFIED,soft_tissue,soft_tissue_other,,-5.1588697,"CPT1B, TAF5L, TFRC, F11R, MAP3K1, CCNE1, PTPN6, LAMTOR3, GTF2A2, JAG2",
Docetaxel,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O,ACH-000147,T47D,905945,BRCA,breast,breast,,-3.8537853,"CCL21, PGR, EIF4E1B, SHC2, PIK3CA, PRLR, PDGFD, PTGER3, P2RX2, STK4",
Docetaxel,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O,ACH-000148,Hs-578-T,905957,BRCA,breast,breast,,-5.506494,"ITGA8, AGTR1, CNGA3, ITGA11, COL6A3, IL1R1, OXTR, NGF, CXCL9, COL1A2",
Docetaxel,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O,ACH-000149,SK-N-SH,717431,NB,nervous_system,neuroblastoma,,-4.4419236,"OPRM1, HTR1E, GNG8, VIP, NFKB1, IFNA21, MAPK12, SV2C, SHC4, SLC8A3",
Docetaxel,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O,ACH-000153,NCI-H2052,688058,MESO,lung,mesothelioma,,-4.0650015,"KRT33B, GDF5, KRT34, CYFIP1, IFNA13, GABBR2, OXTR, AOX1, AIRE, RRM2B",
Docetaxel,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O,ACH-000155,SW1990,910907,PAAD,pancreas,pancreas,,-3.0495431,"LDHB, WNT16, RRM2B, ATP2A2, TPCN1, IL1A, ROCK1, NTSR1, AKT1, SLC9A1",
Docetaxel,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O,ACH-000157,A4-Fuk,910934,DLBC,blood,B_cell_lymphoma,,-5.4581385,"TGFB2, MAP4K3, FZD4, PRR5L, IL10, PAK2, TTI1, LPIN3, EFNA4, FGF20",hsa04151
Docetaxel,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O,ACH-000159,OS-RC-2,909250,KIRC,kidney,kidney,,-3.2303543,"TSHB, WNT1, GRPR, GRIN2B, E2F5, IL6, WNT10B, WNT2B, FXYD1, RAD21",hsa04024
Docetaxel,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O,ACH-000161,COR-L105,906805,LUAD,lung,lung_NSCLC_adenocarcinoma,,-3.4226308,"PDHA2, PPBP, HLA-DOA, HLA-DQA2, HLA-DQA1, HLA-DRB5, HLA-DMB, HLA-DRB1, VTN, HLA-DPB1",
Docetaxel,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O,ACH-000162,GA-10,1303896,UNCLASSIFIED,blood,Burkitt_lymphoma,,-5.915108,"TCL1B, TCL1A, TLR7, TNFRSF13B, BMP3, MS4A1, TBL1Y, CXCR5, TLR9, CYBB",
Docetaxel,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O,ACH-000168,NOMO-1,908451,LAML,blood,acute_myeloid_leukaemia,,-4.8081813,"CD59, PTK2, PARD3, KLHL9, ORC5, WASL, WASF1, KIF3A, BCL2L1, CUL1",
Docetaxel,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O,ACH-000169,RD,909264,UNCLASSIFIED,soft_tissue,rhabdomyosarcoma,,-4.2666426,"CASQ2, TNNC2, HJV, CACNG1, CACNA1S, EDN3, CDH15, FRZB, MSTN, HRC",
Docetaxel,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O,ACH-000171,VMRC-RCZ,909781,KIRC,kidney,kidney,,-3.6747572,"FSHR, RELN, HTR2B, FXYD2, STAT1, ADCY10, PLA1A, PRKN, NPNT, CREB5",
Docetaxel,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O,ACH-000174,CAL-62,906828,THCA,thyroid,thyroid,,-5.6234813,"NFATC4, FAS, PLCB1, CSH2, GNAI2, RBL1, SMC3, IRF5, NLK, IFNA6",
Docetaxel,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O,ACH-000176,LOU-NH91,1298226,LUSC,lung,lung_NSCLC_squamous_cell_carcinoma,,-5.6247544,"ARF6, MNAT1, DIAPH2, FBXW7, FOS, TLE3, SOS2, XRCC3, EP300, CASP3",
Docetaxel,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O,ACH-000178,Hs-766T,1298141,PAAD,pancreas,pancreas,,-2.8889427,"DHH, GRIA1, TEK, VWF, NTRK2, IFNA1, ADRA1D, BMPR1A, PAK3, LILRB2",
Docetaxel,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O,ACH-000181,SCC-9,909709,HNSC,aero_digestive_tract,head_and_neck,,-4.2903132,"TNFSF4, PPP1R12A, IL1A, IL1F10, PDGFRB, NTRK1, PLA2G4E, CLDN17, PKN1, IL36G",
Docetaxel,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O,ACH-000183,L-363,924239,MM,blood,myeloma,,-5.597923,"CCR5, RNF43, DFFB, SHC4, AIRE, PTCH2, CD28, TLR7, IL13, GHSR",
Docetaxel,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O,ACH-000187,COR-L311,687980,SCLC,lung,lung_small_cell_carcinoma,,-4.9288106,"GNG13, GRM5, GLP1R, SV2B, TLR9, DRD2, CLDN19, CSH1, RSPO4, ACSL6",
Docetaxel,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O,ACH-000189,RCC10RGB,909974,KIRC,kidney,kidney,,-3.8957949,"CCL11, FSHR, AIRE, CRHR1, ACVR2B, IL24, IL10RB, ZNRF3, RPS6KA1, RELT",
Docetaxel,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O,ACH-000190,HD-MY-Z,907050,UNCLASSIFIED,blood,Hodgkin_lymphoma,,-2.5060456,"GRIA1, RSPO2, CTLA4, CXCL6, DKK1, ITGA10, CACNG7, PDE1A, MOSMO, AGTR1",
Docetaxel,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O,ACH-000191,BHT-101,906696,THCA,thyroid,thyroid,,-5.135616,"INHBE, TNFRSF4, LBP, ATP1A2, MAP4K2, CCNA2, PKMYT1, TNFSF11, GTF2A2, VCAM1",
Docetaxel,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O,ACH-000192,MFE-280,908129,UCEC,urogenital_system,endometrium,,-3.243876,"FGF4, PDPK1, RPS6, CD40, ACTR3B, GAB1, ADCY4, DAPP1, TCF7L1, GNB2",
Docetaxel,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O,ACH-000193,KARPAS-620,1327775,MM,blood,haematopoietic_neoplasm_other,,-5.154901,"SLC8A3, CCL4L2, CCL3L3, CCL4, IL5RA, FCER2, CCL1, ESR2, LEFTY1, LAMB4",
Docetaxel,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O,ACH-000196,HCC1599,749713,BRCA,breast,breast,,-4.2573495,"TLR1, TACR1, KIT, CCL28, CALML5, KRT16, WNT2B, RPS27A, ITGA3, HEY2",
Docetaxel,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O,ACH-000198,EoL-1-cell,906856,UNCLASSIFIED,blood,haematopoietic_neoplasm_other,,-5.723799,"BCL2L11, CCND2, CCR6, NTRK1, IL2RA, CCR2, FLT3, CCL23, BAD, TNFSF13B",
Docetaxel,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O,ACH-000201,A204,910784,UNCLASSIFIED,soft_tissue,rhabdomyosarcoma,,-3.994147,"PPP3CA, TLE3, AFDN, PIK3R1, PMAIP1, CBLB, NFKBIA, MAP3K1, IGF1R, SMAD7",
Docetaxel,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O,ACH-000204,LP-1,907791,MM,blood,myeloma,,-3.7282047,"TNFRSF13B, CD28, TPTEP2-CSNK1E, HTR2C, CCL3, CALML4, TUBA3C, UBA52, CCR10, UBE2QL1",
Docetaxel,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O,ACH-000207,Detroit562,906837,HNSC,aero_digestive_tract,head_and_neck,,-5.6165824,"GNG11, SOS1, HSPA6, FGF5, NLGN4Y, KITLG, MOSMO, RAC2, MAPK10, ZMAT3",
Docetaxel,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O,ACH-000211,Daoy,906833,MB,nervous_system,medulloblastoma,,-6.0538316,"CCKAR, TEK, MYLK2, CR1L, COL6A3, COL1A2, TTK, BMPR1A, VCAM1, CD33",
Docetaxel,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O,ACH-000212,CAL-120,906826,BRCA,breast,breast,,-4.570804,"KRT33B, OXTR, SFRP1, AGTR1, WNT16, PTPRR, KRT34, CDK4, FGF1, CTNND2",
Docetaxel,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O,ACH-000213,HuP-T4,907286,PAAD,pancreas,pancreas,,-4.3707666,"BMP3, KRT13, PAK1, PIAS2, GTF2B, HCAR1, IL20RA, ABL1, MPZL1, CDC25B",
Docetaxel,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O,ACH-000217,JHH-6,1240159,LIHC,digestive_system,liver,,-3.2700016,"IL36B, NKD1, TSLP, PPP3CC, VCAM1, GREM1, IKBKG, PORCN, AOX1, LDHC",
Docetaxel,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O,ACH-000219,A375,906793,SKCM,skin,melanoma,,-5.831434,"HSPA2, HEY2, SMURF1, SYCP3, BMPR1A, MYD88, EHHADH, CCL16, HLA-B, SESN1",hsa04514
Docetaxel,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O,ACH-000221,SNU-398,1240217,LIHC,digestive_system,liver,,-5.2622967,"GCG, DKK2, FGF8, GRIA2, GHR, EDNRA, GLI1, CD40, GDF2, BMP5",
Docetaxel,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O,ACH-000222,AsPC-1,910702,PAAD,pancreas,pancreas,,-0.5894688,"CREB3L3, SMURF1, SSTR5, ACOX1, FGF19, IL37, TUBAL3, CNGA1, SRC, BIRC3",
Docetaxel,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O,ACH-000223,HCC1937,749714,BRCA,breast,breast,,-3.4387705,"PLA2G4E, IFNL1, KRT16, CALML5, CYP8B1, ADCYAP1, HSPA1L, CD14, FGF3, COP1",
Docetaxel,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O,ACH-000225,ECC12,906849,UNCLASSIFIED,digestive_system,stomach,,-4.28829,"PPP3R2, PTK2, WNT7A, CACNG3, ACKR3, CXCL8, STRADA, BMP8B, RBL1, MET",
Docetaxel,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O,ACH-000227,KP-N-YN,907314,NB,nervous_system,neuroblastoma,,-4.240191,"CHRM2, TUBA1C, AVPR1A, INS, SV2C, HTR1E, WAS, ACADM, NRAS, SMURF2",
Docetaxel,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O,ACH-000231,KALS-1,907271,LGG,nervous_system,glioma,,-4.5884104,"GRIA3, MSTN, FLT1, ATP6V1G3, FRZB, PECAM1, INSR, CXCL11, CXCL10, NTRK3",hsa04014
Docetaxel,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O,ACH-000232,U251,905983,GBM,nervous_system,glioma,,-5.059731,"GFAP, ATP1B2, ACSBG1, CTNND2, TACR1, PDGFRA, PDE1C, PPP1CB, ADRA1D, RHEB",
Docetaxel,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O,ACH-000233,DEL,906836,UNCLASSIFIED,blood,lymphoid_neoplasm_other,,-6.339248,"WNT9B, CLDN24, PLA2G4D, IL2RA, WNT8B, IL26, PIK3R6, GZMB, CCR7, CXCR6",
Docetaxel,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O,ACH-000235,PANC-04-03,1298476,PAAD,pancreas,pancreas,,-2.7517636,"LGR6, DLG1, PPBP, GRPR, PLA2G10, NTSR1, HSPA6, DTX2, LDHC, CACNG6",
Docetaxel,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O,ACH-000236,SW1417,909747,COREAD,digestive_system,large_intestine,,-1.8479253,"FASLG, IL34, VHL, FABP5, ACVR2A, HSPA2, TGFA, ANGPT2, VIP, CCL24",
Docetaxel,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O,ACH-000238,SCC-4,910904,HNSC,aero_digestive_tract,head_and_neck,,-4.5827723,"CXCL10, IL36G, CSNK1A1L, KRT14, KRT31, CNGB1, MTCP1, IL20, FXYD1, CD14",
Docetaxel,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O,ACH-000242,RT4,687455,BLCA,urogenital_system,bladder,,-4.9305406,"PLA2G2F, ATP1A4, DRD1, CASQ1, GDF7, FABP4, BMP3, PLIN4, PRKACA, SHH",
Docetaxel,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O,ACH-000243,DAN-G,1290797,PAAD,pancreas,pancreas,,-4.9865575,"VWF, PLA2G5, TNFSF18, SERPINF1, BUB1B-PAK6, TNFRSF17, CDC23, RAF1, IL37, TNFRSF25",
Docetaxel,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O,ACH-000244,DK-MG,906839,GBM,nervous_system,glioma,,-4.5418367,"IL22, HTR2A, GRIA3, FGF7, VCAM1, FSHR, MDM2, GTF2A1L, AGTR1, AIRE",
Docetaxel,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O,ACH-000245,BL-41,910706,UNCLASSIFIED,blood,Burkitt_lymphoma,,-6.210995,"NCK2, ACTN1, GTF2IRD1, VAV2, RALB, YES1, CAPN2, GSK3B, ULK1, CTNND1",
Docetaxel,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O,ACH-000247,OCUM-1,1298358,STAD,digestive_system,stomach,,-3.0763807,"FGF3, HTR1B, IFNA1, MAPK7, COP1, FASLG, PLA2G2E, KRAS, KRT9, EFNA1",
Docetaxel,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O,ACH-000248,AU565,910704,BRCA,breast,breast,,-4.596562,"LBP, SELE, ADCY5, CNGA2, CYP8B1, MYLK3, NBN, CDC6, ATP6V1B1, TGFB3",
Docetaxel,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O,ACH-000249,CL-11,1290769,COREAD,digestive_system,large_intestine,,-2.7907887,"KRT37, ACKR3, FGF20, KRT38, FASLG, IL10, HSPA2, CCL13, GRK6, VHL",
Docetaxel,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O,ACH-000250,KMRC-20,1298169,KIRC,kidney,kidney,,-4.8095365,"FSHR, CR1L, PLA1A, FXYD2, TSHB, EVC2, LRP2, SGK2, RAPGEF3, ACTR3C",
Docetaxel,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O,ACH-000252,LS-1034,917486,COREAD,digestive_system,large_intestine,,-3.8486073,"KRT38, CREB3L3, CCL24, ACOX1, HSPA2, SSTR5, FABP1, KRT32, AQP7, APOA5",
Docetaxel,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O,ACH-000254,SCC-15,910911,HNSC,aero_digestive_tract,head_and_neck,,-4.803107,"IL36G, CXCL6, HCAR3, LHB, CXCL11, CALML3, CAMK2A, CSF3, CXCL10, IFNGR1",
Docetaxel,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O,ACH-000257,COR-L279,910937,SCLC,lung,lung_small_cell_carcinoma,,-5.1744237,"PTPN5, CRHR2, G6PC2, ADCYAP1R1, CACNA1E, GP5, GRIA1, NOS2, CER1, PDE4C",
